id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1389600406985232385,1389600406985232385,2021-05-04 18:18:49 +03,2021-05-04,18:18:49,+0300,736761786548948992,composioco,Composio,,"How to Manage ‘Scope Creep’ as a Freelance Writer --  https://t.co/qQee3IZl7a --  Tactics for defending your time, energy (and sanity) against clients who keep making requests outside of the agreed-upon scope of work  Continue reading on The Startup »  https://t.co/hpRpNc7Bld",en,[],['https://ift.tt/3ej2uH8'],['https://pbs.twimg.com/media/E0jaNLcWEAEVWjJ.jpg'],0,0,0,[],[],https://twitter.com/composioco/status/1389600406985232385,False,,1,https://pbs.twimg.com/media/E0jaNLcWEAEVWjJ.jpg,,,,,,,[],,,,
1389571937144393729,1389571937144393729,2021-05-04 16:25:41 +03,2021-05-04,16:25:41,+0300,1095921538434506752,smartclasstz,smartclasstz,,We turned our passion into a career and we leverage #technology to fuel the passion.  We have built a leading peer-to-peer #edtech startup ( social e-learning platform for anyone under the age of 25; who can request experts on demand.  Team @smartclasstz #edtech 🇹🇿  https://t.co/S0em4GVIjl,en,"[{'screen_name': 'smartclasstz', 'name': 'smartclasstz', 'id': '1095921538434506752'}]",[],['https://pbs.twimg.com/media/E0jATgEXIAEYJ2c.jpg'],0,1,4,"['technology', 'edtech', 'edtech']",[],https://twitter.com/smartclasstz/status/1389571937144393729,False,,1,https://pbs.twimg.com/media/E0jATgEXIAEYJ2c.jpg,,,,,,,[],,,,
1389570714089496577,1389570714089496577,2021-05-04 16:20:49 +03,2021-05-04,16:20:49,+0300,887748343669166080,dumaloreto,Adam A.Duma,,We turned our passion into a career and we leverage #technology to fuel the passion.  We have built a leading peer-to-peer #edtech startup ( social e-learning platform for anyone under the age of 25; who can request experts on demand.  Team @smartclasstz #edtech 🇹🇿  https://t.co/ZwyXSJti3c,en,"[{'screen_name': 'smartclasstz', 'name': 'smartclasstz', 'id': '1095921538434506752'}]",[],['https://pbs.twimg.com/media/E0i_MRuXoAgYRhE.jpg'],2,19,65,"['technology', 'edtech', 'edtech']",[],https://twitter.com/dumaloreto/status/1389570714089496577,False,,1,https://pbs.twimg.com/media/E0i_MRuXoAgYRhE.jpg,,,,,,,[],,,,
1389564608050982914,1389378654027665409,2021-05-04 15:56:34 +03,2021-05-04,15:56:34,+0300,97352478,sanopez,alpha,,"@DonKeehotey @charliekirk11 @justininglv Bernard Silverman @DonKeehotey Low-Cost, Creative Marketing For Startups Worldwide. Gluten-Free Option Upon Request. Author of Stupidity At Large.",en,"[{'screen_name': 'donkeehotey', 'name': 'bernard silverman', 'id': '22897055'}]",[],[],0,0,0,[],[],https://twitter.com/sanopez/status/1389564608050982914,False,,0,,,,,,,,"[{'screen_name': 'DonKeehotey', 'name': 'Bernard Silverman', 'id': '22897055'}, {'screen_name': 'charliekirk11', 'name': 'Charlie Kirk', 'id': '292929271'}, {'screen_name': 'justininglv', 'name': 'justin 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸😎', 'id': '319265497'}]",,,,
1389475693864669187,1389475693864669187,2021-05-04 10:03:15 +03,2021-05-04,10:03:15,+0300,2265961952,web_biz_success,Web Business Success,,Why It's Time For The Request For Proposal Process To Evolve  https://t.co/rTCUJLeF2p #GrowthHacking #Leadership #Startup #BusinessGrowth #Entrepreneur #SmallBusiness #Marketing,en,[],['https://ift.tt/3gZ8re6'],[],0,1,1,"['growthhacking', 'leadership', 'startup', 'businessgrowth', 'entrepreneur', 'smallbusiness', 'marketing']",[],https://twitter.com/Web_Biz_Success/status/1389475693864669187,False,,0,,,,,,,,[],,,,
1389466653012860929,1389466653012860929,2021-05-04 09:27:19 +03,2021-05-04,09:27:19,+0300,1389454159162667008,anshsri80142473,Ansh Srivastav,,#dear_investor I have have great startup ideas but I not able to start coz lack of money and invastor.  I request you to share your contact ways . So I will contact you for sharing ideas and make your profit 😉.  @MoneyManInvest @startupcrack @TwitrInvestors @StartUp_Invest,en,"[{'screen_name': 'moneymaninvest', 'name': 'startup investors', 'id': '2941506183'}, {'screen_name': 'startupcrack', 'name': 'startup investors', 'id': '256288706'}, {'screen_name': 'twitrinvestors', 'name': 'twltter investors', 'id': '1057392612728958976'}, {'screen_name': 'startup_invest', 'name': 'startup investors', 'id': '2254125822'}]",[],[],0,0,0,['dear_investor'],[],https://twitter.com/AnshSri80142473/status/1389466653012860929,False,,0,,,,,,,,[],,,,
1389464099323408384,1389464099323408384,2021-05-04 09:17:10 +03,2021-05-04,09:17:10,+0300,1021560137096486912,symbolofflight,Fu Fei,,Request for AI startup:  Convert Manga into Anime.🥰  Is anyone working on this?,en,[],[],[],0,0,1,[],[],https://twitter.com/SymbolOfFlight/status/1389464099323408384,False,,0,,,,,,,,[],,,,
1389460105222033408,1389460105222033408,2021-05-04 09:01:18 +03,2021-05-04,09:01:18,+0300,1389454159162667008,anshsri80142473,Ansh Srivastav,,#dear_investor I have have great startup ideas but I not able to start coz lack of money and invastor.  I request you to share your contact ways . So I will contact you for sharing ideas and make your profit 😉.  @ActiveInvestor_ @IBDinvestors @InvestInUp,en,"[{'screen_name': 'activeinvestor_', 'name': 'active investors', 'id': '60784269'}, {'screen_name': 'ibdinvestors', 'name': 'investors.com', 'id': '21328656'}, {'screen_name': 'investinup', 'name': 'up investors summit', 'id': '936493175409065984'}]",[],[],0,0,0,['dear_investor'],[],https://twitter.com/AnshSri80142473/status/1389460105222033408,False,,0,,,,,,,,[],,,,
1389458508962099205,1389458508962099205,2021-05-04 08:54:58 +03,2021-05-04,08:54:58,+0300,1308455735911538688,enkryptoz,Enkryptoz,,Want to Build a Crypto Exchange Business like Wazirx? Connect to chat:  https://t.co/AdZv6Rbi56 Visit us:  https://t.co/SO0gCwBnRV Request for a Free Quote:  https://t.co/cU1ueIN8D2  #enkryptoz #cryptocurrency #security #startup #CryptoCurrencyExchange #wazirxclonescript  https://t.co/mm0N3W2mNI,en,[],"['https://wa.me/917397554506', 'https://lnkd.in/etVA3wd', 'https://lnkd.in/e8hx7p9']",['https://pbs.twimg.com/media/E0hY_5FVIAQaNmK.jpg'],0,1,1,"['enkryptoz', 'cryptocurrency', 'security', 'startup', 'cryptocurrencyexchange', 'wazirxclonescript']",[],https://twitter.com/enkryptoz/status/1389458508962099205,False,,1,https://pbs.twimg.com/media/E0hY_5FVIAQaNmK.jpg,,,,,,,[],,,,
1389449265395560457,1389449265395560457,2021-05-04 08:18:14 +03,2021-05-04,08:18:14,+0300,1108063304,benjamingcox,Benjamin Cox,,Request for startup: Impossible burger but it’s lumber not meat.,en,[],[],[],0,0,1,[],[],https://twitter.com/BenjaminGCox/status/1389449265395560457,False,https://twitter.com/LumberTrading/status/1389242566021898245,0,,,,,,,,[],,,,
1389325999091945474,1389325999091945474,2021-05-04 00:08:25 +03,2021-05-04,00:08:25,+0300,1078363027911704577,lightswide,☆ Learn to Live with Less ☆ 🍀 🐝,,The gall of Exxon’s request is matched only by the grit from startup companies that are already working on carbon capture and storage and have announced significant milestones even as Exxon was asking for handouts.  https://t.co/e8KpcP5jYk,en,[],['https://techcrunch.com/2021/04/22/as-exxonmobil-asks-for-handouts-startups-get-to-work-on-carbon-capture-and-sequestration/'],[],0,4,5,[],[],https://twitter.com/Lightswide/status/1389325999091945474,False,,0,,,,,,,,[],,,,
1389311224156917763,1387937247970869250,2021-05-03 23:09:42 +03,2021-05-03,23:09:42,+0300,784527672927985665,goddyaloysius,goddyaloysius Otim,,@JoelOsteen Amen man of God! Kindly  i request for support of $1500 here in Uganda to help me start up something that is worthy transforming the next generation. Blessings  Thank you,en,[],[],[],0,0,0,[],[],https://twitter.com/goddyaloysius/status/1389311224156917763,False,,0,,,,,,,,"[{'screen_name': 'JoelOsteen', 'name': 'Joel Osteen', 'id': '20545055'}]",,,,
1389297482211995649,1389297482211995649,2021-05-03 22:15:06 +03,2021-05-03,22:15:06,+0300,1119741,steveparks,Steve Parks,,"Random request: I can’t travel there myself right now, but I need to read more about the places, culture and more for small-time startups in San Francisco, Silicon Valley etc. What books, blogs, articles and so on should I read to really understand that life? For a writing thing",en,[],[],[],3,2,0,[],[],https://twitter.com/steveparks/status/1389297482211995649,False,,0,,,,,,,,[],,,,
1389255998246957063,1389255998246957063,2021-05-03 19:30:15 +03,2021-05-03,19:30:15,+0300,33892574,kuriantharakan,Kurian M. Tharakan,,"Looking for an alternative to Venmo and other money apps? @Wealthsimple may be the answer. The Toronto startup developed an app that allows users to send, receive and request money from family, friends in seconds. Learn more about it here:  https://t.co/aEUeJZyFnc  #Torontostartup  https://t.co/8nZ2kIeCHu",en,"[{'screen_name': 'wealthsimple', 'name': 'wealthsimple', 'id': '2414521490'}]",['https://betakit.com/wealthsimple-launches-peer-to-peer-payment-cash-app-nationwide/'],['https://pbs.twimg.com/media/E0eg9_EWUAEJOMQ.jpg'],0,0,0,['torontostartup'],[],https://twitter.com/KurianTharakan/status/1389255998246957063,False,,1,https://pbs.twimg.com/media/E0eg9_EWUAEJOMQ.jpg,,,,,,,[],,,,
1389183057467301894,1389183057467301894,2021-05-03 14:40:25 +03,2021-05-03,14:40:25,+0300,1212967927982391296,aakriti88628865,Aakriti Pandey,,@SonuSood sir I am from gorakhpur Uttar Pradesh. I run my ngo. It's a new start up. We are providing food for the home isolated since 20th April. I request you to share this so that many people who follows you may reach to us. There are many true lovers of yours in Gorakhpur🙏  https://t.co/Lt1Rn5xK2p,en,"[{'screen_name': 'sonusood', 'name': 'sonu sood', 'id': '295026890'}]",[],['https://pbs.twimg.com/media/E0denwGUUAEsAUg.jpg'],1,0,0,[],[],https://twitter.com/Aakriti88628865/status/1389183057467301894,False,,1,https://pbs.twimg.com/media/E0denwGUUAEsAUg.jpg,,,,,,,[],,,,
1389166277038542851,1389153194295525378,2021-05-03 13:33:44 +03,2021-05-03,13:33:44,+0300,1313418396449505280,mohitsa93812662,Mohit Saluja,,@cbic_india @nsitharamanoffc Last year MCA had brought CFSS which was not extended after 31.12.2020.The entire period of the scheme went out as Lock down. Request you to bring the scheme back for MSME/StartUps who suffered the Hardship of the Pandemic to avoid Heavy Penalties.#SecondCOVIDWave,en,[],[],[],0,2,3,['secondcovidwave'],[],https://twitter.com/MohitSa93812662/status/1389166277038542851,False,,0,,,,,,,,"[{'screen_name': 'cbic_india', 'name': 'CBIC', 'id': '3287325307'}, {'screen_name': 'nsitharamanoffc', 'name': 'NSitharamanOffice', 'id': '912211757363367936'}]",,,,
1389155404479795203,1389155054179942402,2021-05-03 12:50:32 +03,2021-05-03,12:50:32,+0300,1313418396449505280,mohitsa93812662,Mohit Saluja,,@FinMinIndia Last year MCA had brought CFSS which was not extended after 31.12.2020.The entire period of the scheme went out as Lock down. Request you to bring the scheme back for MSME/StartUps who suffered the Hardship of the Pandemic to avoid Heavy Penalties.#SecondCOVIDWave,en,[],[],[],0,1,2,['secondcovidwave'],[],https://twitter.com/MohitSa93812662/status/1389155404479795203,False,,0,,,,,,,,"[{'screen_name': 'FinMinIndia', 'name': 'Ministry of Finance', 'id': '2613904818'}]",,,,
1389155303518707717,1389155054179942402,2021-05-03 12:50:08 +03,2021-05-03,12:50:08,+0300,1313418396449505280,mohitsa93812662,Mohit Saluja,,@FinMinIndia @nsitharamanoffc @Anurag_Office @PIB_India @DDNewslive @airnewsalerts @cbic_india @ficci_india @ASSOCHAM4India @DIPPGOI Last year MCA had brought CFSS which was not extended after 31.12.2020.The entire period of the scheme went out as Lock down. Request you to bring the scheme back for MSME/StartUps who suffered the Hardship of the Pandemic to avoid Heavy Penalties.#SecondCOVIDWave,en,[],[],[],0,3,5,['secondcovidwave'],[],https://twitter.com/MohitSa93812662/status/1389155303518707717,False,,0,,,,,,,,"[{'screen_name': 'FinMinIndia', 'name': 'Ministry of Finance', 'id': '2613904818'}, {'screen_name': 'nsitharamanoffc', 'name': 'NSitharamanOffice', 'id': '912211757363367936'}, {'screen_name': 'Anurag_Office', 'name': 'Office of Mr. Anurag Thakur', 'id': '1093439162643030016'}, {'screen_name': 'PIB_India', 'name': 'PIB India', 'id': '231033118'}, {'screen_name': 'DDNewslive', 'name': 'DD News', 'id': '1100927498'}, {'screen_name': 'airnewsalerts', 'name': 'All India Radio News', 'id': '1056850669'}, {'screen_name': 'cbic_india', 'name': 'CBIC', 'id': '3287325307'}, {'screen_name': 'ficci_india', 'name': 'FICCI', 'id': '375474419'}, {'screen_name': 'ASSOCHAM4India', 'name': 'ASSOCHAM #WearAMask', 'id': '1046976224390778880'}, {'screen_name': 'DIPPGOI', 'name': 'DPIIT India', 'id': '2585154385'}]",,,,
1389154083144048646,1389129643127545862,2021-05-03 12:45:17 +03,2021-05-03,12:45:17,+0300,1313418396449505280,mohitsa93812662,Mohit Saluja,,@ianuragthakur Last year MCA had brought CFSS which was not extended after 31.12.2020.The entire period of the scheme went out as Lock down. Request you to bring the scheme back for MSME/StartUps who suffered the Hardship of the Pandemic to avoid Heavy Penalties.#SecondCOVIDWave,en,[],[],[],0,4,6,['secondcovidwave'],[],https://twitter.com/MohitSa93812662/status/1389154083144048646,False,,0,,,,,,,,"[{'screen_name': 'ianuragthakur', 'name': 'Anurag Thakur', 'id': '381949397'}]",,,,
1389078742975221760,1388992389058940929,2021-05-03 07:45:54 +03,2021-05-03,07:45:54,+0300,1272980038204321792,socalledrabbi,So-Called Rabbi,,"@eigenrobot i am here for silicon valley reinventing society piece by piece in the guise of startups. been paying attention ever since noted atheist Sam Harris wrote a prayer book and proposed a communal schedule of prayers, with the humble request of an occasional tithe",en,[],[],[],1,0,1,[],[],https://twitter.com/SoCalledRabbi/status/1389078742975221760,False,,0,,,,,,,,"[{'screen_name': 'eigenrobot', 'name': 'eigenrobot', 'id': '1584642529'}]",,,,
1389058486399500288,1388812527056814080,2021-05-03 06:25:25 +03,2021-05-03,06:25:25,+0300,1313418396449505280,mohitsa93812662,Mohit Saluja,,@DDNewslive @FinMinIndia Last year MCA had brought CFSS which was not extended after 31.12.2020.The entire period of the scheme went out as Lock down. Request you to bring the scheme back for MSME/StartUps who suffered the Hardship of the Pandemic to avoid Heavy Penalties.#SecondCOVIDWave,en,[],[],[],0,0,0,['secondcovidwave'],[],https://twitter.com/MohitSa93812662/status/1389058486399500288,False,,0,,,,,,,,"[{'screen_name': 'DDNewslive', 'name': 'DD News', 'id': '1100927498'}, {'screen_name': 'FinMinIndia', 'name': 'Ministry of Finance', 'id': '2613904818'}]",,,,
1389058310591057920,1388795322449555461,2021-05-03 06:24:43 +03,2021-05-03,06:24:43,+0300,1313418396449505280,mohitsa93812662,Mohit Saluja,,@cbic_india @nsitharaman @nsitharamanoffc @DDNewslive @Anurag_Office @ianuragthakur @PIB_India @FinMinIndia Last year MCA had brought CFSS which was not extended after 31.12.2020.The entire period of the scheme went out as Lock down. Request you to bring the scheme back for MSME/StartUps who suffered the Hardship of the Pandemic to avoid Heavy Penalties.#SecondCOVIDWave,en,[],[],[],0,1,0,['secondcovidwave'],[],https://twitter.com/MohitSa93812662/status/1389058310591057920,False,,0,,,,,,,,"[{'screen_name': 'cbic_india', 'name': 'CBIC', 'id': '3287325307'}, {'screen_name': 'nsitharaman', 'name': 'Nirmala Sitharaman', 'id': '58243368'}, {'screen_name': 'nsitharamanoffc', 'name': 'NSitharamanOffice', 'id': '912211757363367936'}, {'screen_name': 'DDNewslive', 'name': 'DD News', 'id': '1100927498'}, {'screen_name': 'Anurag_Office', 'name': 'Office of Mr. Anurag Thakur', 'id': '1093439162643030016'}, {'screen_name': 'ianuragthakur', 'name': 'Anurag Thakur', 'id': '381949397'}, {'screen_name': 'PIB_India', 'name': 'PIB India', 'id': '231033118'}, {'screen_name': 'FinMinIndia', 'name': 'Ministry of Finance', 'id': '2613904818'}]",,,,
